employee_id,assignment_id,snapshot_date,utilization_pct,days_remaining_in_project,experience_years,experience_band,tenure_at_company_days,historical_bench_count,historical_bench_days_total,skill_demand_score,skill_profile,bench_risk_label
EMP00736,ASG009565,2015-02-05,79,45,12,Senior,235,1,4,75.0,modern,0
EMP00736,ASG009566,2015-08-01,87,27,12,Senior,412,1,4,75.0,modern,0
EMP00736,ASG009567,2016-04-21,76,31,12,Senior,676,1,4,75.0,modern,0
EMP00736,ASG009568,2016-10-27,96,38,12,Senior,865,1,4,75.0,modern,0
EMP00736,ASG009569,2017-06-16,100,23,12,Senior,1097,1,4,75.0,modern,0
EMP00736,ASG009570,2017-09-17,92,44,12,Senior,1190,1,4,75.0,modern,0
EMP00736,ASG009571,2018-03-27,80,35,12,Senior,1381,1,4,75.0,modern,0
EMP00736,ASG009572,2018-10-17,75,40,12,Senior,1585,1,4,75.0,modern,0
EMP00736,ASG009573,2019-02-28,79,27,12,Senior,1719,1,4,75.0,modern,0
EMP00736,ASG009574,2019-09-14,87,38,12,Senior,1917,1,4,75.0,modern,0
EMP00736,ASG009575,2020-04-10,93,29,12,Senior,2126,1,4,75.0,modern,1
EMP00736,ASG009576,2020-07-19,85,36,12,Senior,2226,2,35,75.0,modern,0
EMP00736,ASG009577,2021-02-01,96,23,12,Senior,2423,2,35,75.0,modern,0
EMP00736,ASG009578,2021-04-19,83,29,12,Senior,2500,2,35,75.0,modern,0
EMP00736,ASG009579,2021-11-07,98,29,12,Senior,2702,2,35,75.0,modern,0
EMP00736,ASG009580,2022-01-08,88,39,12,Senior,2764,2,35,75.0,modern,0
EMP00736,ASG009581,2022-04-21,85,42,12,Senior,2867,2,35,75.0,modern,1
EMP00736,ASG009582,2022-06-27,77,41,12,Senior,2934,3,39,75.0,modern,0
EMP00736,ASG009583,2023-01-12,95,34,12,Senior,3133,3,39,75.0,modern,0
EMP00736,ASG009584,2023-10-05,99,28,12,Senior,3399,3,39,75.0,modern,0
EMP00736,ASG009585,2023-12-25,90,43,12,Senior,3480,3,39,75.0,modern,0
EMP00736,ASG009586,2024-08-10,95,30,12,Senior,3709,3,39,75.0,modern,1
EMP00736,ASG009587,2025-02-25,99,23,12,Senior,3908,4,51,75.0,modern,0
EMP00736,ASG009588,2025-08-23,85,36,12,Senior,4087,4,51,75.0,modern,1
EMP00736,ASG009589,2026-01-27,89,35,12,Senior,4244,5,73,75.0,modern,0
EMP00737,ASG009591,2024-09-14,98,17,2,Junior,140,0,0,67.5,modern,0
EMP00737,ASG009592,2025-03-21,73,22,2,Junior,328,0,0,67.5,modern,0
EMP00737,ASG009593,2025-12-05,74,22,2,Junior,587,0,0,67.5,modern,0
EMP00738,ASG009595,2017-10-09,76,29,9,Senior,113,0,0,59.6,balanced,0
EMP00738,ASG009596,2018-02-20,100,41,9,Senior,247,0,0,59.6,balanced,0
EMP00738,ASG009597,2018-09-22,79,30,9,Senior,461,0,0,59.6,balanced,0
EMP00738,ASG009598,2019-04-06,82,33,9,Senior,657,0,0,59.6,balanced,0
EMP00738,ASG009599,2019-08-22,87,35,9,Senior,795,0,0,59.6,balanced,0
EMP00738,ASG009600,2020-02-25,97,29,9,Senior,982,0,0,59.6,balanced,0
EMP00738,ASG009601,2020-06-20,86,31,9,Senior,1098,0,0,59.6,balanced,1
EMP00738,ASG009602,2020-11-04,84,41,9,Senior,1235,1,20,59.6,balanced,0
EMP00738,ASG009603,2021-06-10,84,29,9,Senior,1453,1,20,59.6,balanced,0
EMP00738,ASG009604,2021-10-31,89,15,9,Senior,1596,1,20,59.6,balanced,0
EMP00738,ASG009605,2022-06-29,74,22,9,Senior,1837,1,20,59.6,balanced,0
EMP00738,ASG009606,2023-01-04,74,22,9,Senior,2026,1,20,59.6,balanced,0
EMP00738,ASG009607,2023-06-02,80,27,9,Senior,2175,1,20,59.6,balanced,1
EMP00738,ASG009608,2023-09-17,96,21,9,Senior,2282,2,52,59.6,balanced,0
EMP00738,ASG009609,2024-02-14,72,19,9,Senior,2432,2,52,59.6,balanced,1
EMP00738,ASG009610,2024-06-17,85,17,9,Senior,2556,3,75,59.6,balanced,0
EMP00738,ASG009611,2024-11-24,83,21,9,Senior,2716,3,75,59.6,balanced,0
EMP00738,ASG009612,2025-01-25,91,34,9,Senior,2778,3,75,59.6,balanced,0
EMP00738,ASG009613,2025-09-16,89,42,9,Senior,3012,3,75,59.6,balanced,1
EMP00738,ASG009614,2026-03-13,88,44,9,Senior,3190,4,112,59.6,balanced,0
EMP00739,ASG009616,2018-07-04,86,28,8,Senior,236,0,0,58.2,legacy,1
EMP00739,ASG009617,2019-02-01,78,23,8,Senior,448,1,29,58.2,legacy,0
EMP00739,ASG009618,2019-06-04,93,24,8,Senior,571,1,29,58.2,legacy,0
EMP00739,ASG009619,2019-10-23,94,38,8,Senior,712,1,29,58.2,legacy,1
EMP00739,ASG009620,2020-04-07,79,16,8,Senior,879,2,57,58.2,legacy,0
EMP00739,ASG009621,2020-11-26,95,26,8,Senior,1112,2,57,58.2,legacy,0
EMP00739,ASG009622,2021-07-08,94,24,8,Senior,1336,2,57,58.2,legacy,1
EMP00739,ASG009623,2022-04-15,90,29,8,Senior,1617,3,98,58.2,legacy,1
EMP00739,ASG009624,2022-08-25,90,32,8,Senior,1749,4,147,58.2,legacy,0
EMP00739,ASG009625,2023-05-11,79,42,8,Senior,2008,4,147,58.2,legacy,0
EMP00739,ASG009626,2023-10-01,88,42,8,Senior,2151,4,147,58.2,legacy,0
EMP00739,ASG009627,2024-01-24,88,36,8,Senior,2266,4,147,58.2,legacy,0
EMP00739,ASG009628,2024-08-18,71,17,8,Senior,2473,4,147,58.2,legacy,0
EMP00739,ASG009629,2024-12-06,99,27,8,Senior,2583,4,147,58.2,legacy,1
EMP00739,ASG009630,2025-08-01,100,36,8,Senior,2821,5,167,58.2,legacy,0
EMP00739,ASG009631,2026-04-06,70,39,8,Senior,3069,5,167,58.2,legacy,0
EMP00740,ASG009633,2023-06-02,73,19,3,Mid,85,0,0,69.5,modern,0
EMP00740,ASG009634,2023-10-19,85,43,3,Mid,224,0,0,69.5,modern,0
EMP00740,ASG009635,2024-04-02,75,27,3,Mid,390,0,0,69.5,modern,0
EMP00740,ASG009636,2024-07-21,74,15,3,Mid,500,0,0,69.5,modern,0
EMP00740,ASG009637,2024-11-11,99,21,3,Mid,613,0,0,69.5,modern,0
EMP00740,ASG009638,2025-05-14,82,28,3,Mid,797,0,0,69.5,modern,0
EMP00740,ASG009639,2025-08-18,91,30,3,Mid,893,0,0,69.5,modern,0
EMP00740,ASG009640,2026-05-27,72,15,3,Mid,1175,0,0,69.5,modern,0
EMP00741,ASG009642,2018-07-03,76,35,8,Senior,200,0,0,59.3,balanced,0
EMP00741,ASG009643,2018-09-26,90,22,8,Senior,285,0,0,59.3,balanced,0
EMP00741,ASG009644,2018-12-19,89,36,8,Senior,369,0,0,59.3,balanced,0
EMP00741,ASG009645,2019-07-14,91,34,8,Senior,576,0,0,59.3,balanced,1
EMP00741,ASG009646,2020-04-20,85,40,8,Senior,857,1,47,59.3,balanced,1
EMP00741,ASG009647,2020-08-07,99,36,8,Senior,966,2,85,59.3,balanced,0
EMP00741,ASG009648,2021-01-02,93,39,8,Senior,1114,2,85,59.3,balanced,0
EMP00741,ASG009649,2021-04-25,80,34,8,Senior,1227,2,85,59.3,balanced,0
EMP00741,ASG009650,2022-01-12,71,16,8,Senior,1489,2,85,59.3,balanced,0
EMP00741,ASG009651,2022-05-30,85,34,8,Senior,1627,2,85,59.3,balanced,0
EMP00741,ASG009652,2022-08-05,100,36,8,Senior,1694,2,85,59.3,balanced,0
EMP00741,ASG009653,2023-05-07,98,19,8,Senior,1969,2,85,59.3,balanced,1
EMP00741,ASG009654,2023-07-21,72,33,8,Senior,2044,3,110,59.3,balanced,0
EMP00741,ASG009655,2023-10-22,81,26,8,Senior,2137,3,110,59.3,balanced,0
EMP00741,ASG009656,2024-06-13,100,37,8,Senior,2372,3,110,59.3,balanced,0
EMP00741,ASG009657,2024-08-19,75,31,8,Senior,2439,3,110,59.3,balanced,0
EMP00741,ASG009658,2024-10-25,89,26,8,Senior,2506,3,110,59.3,balanced,0
EMP00741,ASG009659,2025-02-05,90,25,8,Senior,2609,3,110,59.3,balanced,0
EMP00741,ASG009660,2025-04-29,80,21,8,Senior,2692,3,110,59.3,balanced,1
EMP00741,ASG009661,2025-07-15,71,32,8,Senior,2769,4,134,59.3,balanced,0
EMP00741,ASG009662,2026-03-23,91,18,8,Senior,3020,4,134,59.3,balanced,1
EMP00742,ASG009664,2018-06-26,97,27,8,Senior,223,0,0,67.0,balanced,0
EMP00742,ASG009665,2018-12-11,87,15,8,Senior,391,0,0,67.0,balanced,0
EMP00742,ASG009666,2019-06-02,97,23,8,Senior,564,0,0,67.0,balanced,1
EMP00742,ASG009667,2019-12-22,76,37,8,Senior,767,1,27,67.0,balanced,0
EMP00742,ASG009668,2020-03-16,80,31,8,Senior,852,1,27,67.0,balanced,0
EMP00742,ASG009669,2020-10-02,78,44,8,Senior,1052,1,27,67.0,balanced,0
EMP00742,ASG009670,2021-05-12,77,26,8,Senior,1274,1,27,67.0,balanced,0
EMP00742,ASG009671,2022-01-05,89,28,8,Senior,1512,1,27,67.0,balanced,0
EMP00742,ASG009672,2022-04-30,92,32,8,Senior,1627,1,27,67.0,balanced,0
EMP00742,ASG009673,2022-09-29,77,44,8,Senior,1779,1,27,67.0,balanced,0
EMP00742,ASG009674,2023-07-02,70,24,8,Senior,2055,1,27,67.0,balanced,0
EMP00742,ASG009675,2024-03-14,84,26,8,Senior,2311,1,27,67.0,balanced,0
EMP00742,ASG009676,2024-06-14,78,26,8,Senior,2403,1,27,67.0,balanced,1
EMP00742,ASG009677,2025-02-24,94,28,8,Senior,2658,2,58,67.0,balanced,0
EMP00742,ASG009678,2025-07-21,81,41,8,Senior,2805,2,58,67.0,balanced,0
EMP00742,ASG009679,2025-12-29,71,25,8,Senior,2966,2,58,67.0,balanced,1
EMP00743,ASG009681,2019-06-08,90,38,7,Senior,131,0,0,63.2,balanced,1
EMP00743,ASG009682,2019-11-11,95,27,7,Senior,287,1,10,63.2,balanced,0
EMP00743,ASG009683,2020-05-23,82,26,7,Senior,481,1,10,63.2,balanced,0
EMP00743,ASG009684,2020-11-16,95,25,7,Senior,658,1,10,63.2,balanced,1
EMP00743,ASG009685,2021-07-23,89,23,7,Senior,907,2,49,63.2,balanced,0
EMP00743,ASG009686,2022-01-30,94,40,7,Senior,1098,2,49,63.2,balanced,0
EMP00743,ASG009687,2022-07-05,91,41,7,Senior,1254,2,49,63.2,balanced,1
EMP00743,ASG009688,2022-12-17,79,20,7,Senior,1419,3,74,63.2,balanced,0
EMP00743,ASG009689,2023-04-04,81,24,7,Senior,1527,3,74,63.2,balanced,0
EMP00743,ASG009690,2023-07-23,95,20,7,Senior,1637,3,74,63.2,balanced,1
EMP00743,ASG009691,2023-11-10,73,31,7,Senior,1747,4,94,63.2,balanced,0
EMP00743,ASG009692,2024-07-09,88,34,7,Senior,1989,4,94,63.2,balanced,0
EMP00743,ASG009693,2025-01-24,77,16,7,Senior,2188,4,94,63.2,balanced,0
EMP00743,ASG009694,2025-08-30,90,15,7,Senior,2406,4,94,63.2,balanced,0
EMP00743,ASG009695,2026-01-20,93,32,7,Senior,2549,4,94,63.2,balanced,0
EMP00744,ASG009697,2025-04-06,83,34,1,Junior,134,0,0,55.0,modern,1
EMP00744,ASG009698,2025-10-12,98,22,1,Junior,323,1,12,55.0,modern,1
EMP00744,ASG009699,2026-01-08,75,44,1,Junior,411,2,47,55.0,modern,1
EMP00745,ASG009701,2021-11-09,73,24,4,Mid,135,0,0,40.0,legacy,0
EMP00745,ASG009702,2022-03-17,90,35,4,Mid,263,0,0,40.0,legacy,0
EMP00745,ASG009703,2022-06-15,75,33,4,Mid,353,0,0,40.0,legacy,0
EMP00745,ASG009704,2022-12-08,95,35,4,Mid,529,0,0,40.0,legacy,0
EMP00745,ASG009705,2023-07-10,94,39,4,Mid,743,0,0,40.0,legacy,0
EMP00745,ASG009706,2024-02-06,85,36,4,Mid,954,0,0,40.0,legacy,1
EMP00745,ASG009707,2024-11-17,77,36,4,Mid,1239,1,52,40.0,legacy,0
EMP00745,ASG009708,2025-05-25,90,34,4,Mid,1428,1,52,40.0,legacy,0
EMP00745,ASG009709,2025-10-21,88,35,4,Mid,1577,1,52,40.0,legacy,0
EMP00745,ASG009710,2026-03-02,93,25,4,Mid,1709,1,52,40.0,legacy,1
EMP00746,ASG009712,2017-03-17,96,26,9,Senior,152,0,0,58.8,balanced,0
EMP00746,ASG009713,2017-11-24,90,30,9,Senior,404,0,0,58.8,balanced,0
EMP00746,ASG009714,2018-01-27,98,32,9,Senior,468,0,0,58.8,balanced,0
EMP00746,ASG009715,2018-08-09,100,20,9,Senior,662,0,0,58.8,balanced,0
EMP00746,ASG009716,2018-12-23,95,15,9,Senior,798,0,0,58.8,balanced,1
EMP00746,ASG009717,2019-07-12,78,23,9,Senior,999,1,20,58.8,balanced,0
EMP00746,ASG009718,2019-11-19,75,25,9,Senior,1129,1,20,58.8,balanced,0
EMP00746,ASG009719,2020-06-04,72,41,9,Senior,1327,1,20,58.8,balanced,1
EMP00746,ASG009720,2021-02-20,87,22,9,Senior,1588,2,51,58.8,balanced,1
EMP00746,ASG009721,2021-07-10,95,45,9,Senior,1728,3,82,58.8,balanced,0
EMP00746,ASG009722,2022-01-10,75,45,9,Senior,1912,3,82,58.8,balanced,1
EMP00746,ASG009723,2022-06-28,72,33,9,Senior,2081,4,106,58.8,balanced,0
EMP00746,ASG009724,2022-10-27,95,42,9,Senior,2202,4,106,58.8,balanced,0
EMP00746,ASG009725,2023-07-24,72,36,9,Senior,2472,4,106,58.8,balanced,0
EMP00746,ASG009726,2023-10-07,85,42,9,Senior,2547,4,106,58.8,balanced,0
EMP00746,ASG009727,2024-03-29,90,29,9,Senior,2721,4,106,58.8,balanced,0
EMP00746,ASG009728,2024-09-01,78,27,9,Senior,2877,4,106,58.8,balanced,0
EMP00746,ASG009729,2024-10-30,71,31,9,Senior,2936,4,106,58.8,balanced,0
EMP00746,ASG009730,2025-04-13,72,19,9,Senior,3101,4,106,58.8,balanced,0
EMP00746,ASG009731,2025-10-29,84,24,9,Senior,3300,4,106,58.8,balanced,1
EMP00746,ASG009732,2026-03-10,72,32,9,Senior,3432,5,134,58.8,balanced,1
EMP00747,ASG009734,2025-10-21,76,29,1,Junior,218,0,0,50.7,balanced,1
EMP00748,ASG009736,2018-03-16,83,34,8,Senior,135,0,0,63.2,balanced,0
EMP00748,ASG009737,2018-11-02,99,27,8,Senior,366,0,0,63.2,balanced,1
EMP00748,ASG009738,2019-04-27,95,45,8,Senior,542,1,21,63.2,balanced,0
EMP00748,ASG009739,2019-08-10,93,42,8,Senior,647,1,21,63.2,balanced,1
EMP00748,ASG009740,2020-03-16,76,31,8,Senior,866,2,40,63.2,balanced,0
EMP00748,ASG009741,2020-11-06,77,28,8,Senior,1101,2,40,63.2,balanced,0
EMP00748,ASG009742,2021-07-18,99,24,8,Senior,1355,2,40,63.2,balanced,0
EMP00748,ASG009743,2021-12-25,71,29,8,Senior,1515,2,40,63.2,balanced,0
EMP00748,ASG009744,2022-06-07,80,43,8,Senior,1679,2,40,63.2,balanced,0
EMP00748,ASG009745,2022-11-08,89,15,8,Senior,1833,2,40,63.2,balanced,0
EMP00748,ASG009746,2023-07-21,70,29,8,Senior,2088,2,40,63.2,balanced,0
EMP00748,ASG009747,2024-04-07,75,36,8,Senior,2349,2,40,63.2,balanced,0
EMP00748,ASG009748,2024-08-10,93,28,8,Senior,2474,2,40,63.2,balanced,0
EMP00748,ASG009749,2025-03-23,93,18,8,Senior,2699,2,40,63.2,balanced,0
EMP00748,ASG009750,2025-07-31,71,24,8,Senior,2829,2,40,63.2,balanced,0
EMP00748,ASG009751,2025-12-04,70,43,8,Senior,2955,2,40,63.2,balanced,0
EMP00748,ASG009752,2026-02-24,97,30,8,Senior,3037,2,40,63.2,balanced,0
EMP00749,ASG009754,2024-05-18,95,31,2,Junior,41,0,0,69.0,modern,0
EMP00749,ASG009755,2024-07-28,71,22,2,Junior,112,0,0,69.0,modern,0
EMP00749,ASG009756,2025-02-21,73,38,2,Junior,320,0,0,69.0,modern,0
EMP00749,ASG009757,2025-07-10,95,43,2,Junior,459,0,0,69.0,modern,0
EMP00749,ASG009758,2025-09-24,78,35,2,Junior,535,0,0,69.0,modern,0
EMP00749,ASG009759,2026-01-05,77,27,2,Junior,638,0,0,69.0,modern,0
EMP00750,ASG009761,2023-05-06,96,29,3,Mid,119,0,0,76.6,modern,0
EMP00750,ASG009762,2023-10-07,92,26,3,Mid,273,0,0,76.6,modern,0
EMP00750,ASG009763,2024-03-11,86,30,3,Mid,429,0,0,76.6,modern,0
EMP00750,ASG009764,2024-05-23,93,44,3,Mid,502,0,0,76.6,modern,0
EMP00750,ASG009765,2024-09-01,91,43,3,Mid,603,0,0,76.6,modern,0
EMP00750,ASG009766,2024-11-20,79,45,3,Mid,683,0,0,76.6,modern,0
EMP00750,ASG009767,2025-05-06,100,36,3,Mid,850,0,0,76.6,modern,0
EMP00750,ASG009768,2025-10-21,86,20,3,Mid,1018,0,0,76.6,modern,0
EMP00750,ASG009769,2026-05-27,71,20,3,Mid,1236,0,0,76.6,modern,0
EMP00751,ASG009771,2023-08-23,99,36,3,Mid,217,0,0,51.2,modern,0
EMP00751,ASG009772,2024-03-31,78,25,3,Mid,438,0,0,51.2,modern,1
EMP00751,ASG009773,2024-07-03,79,42,3,Mid,532,1,34,51.2,modern,1
EMP00751,ASG009774,2025-01-18,80,33,3,Mid,731,2,92,51.2,modern,0
EMP00751,ASG009775,2025-10-20,70,20,3,Mid,1006,2,92,51.2,modern,0
EMP00752,ASG009777,2024-09-07,97,40,1,Junior,29,0,0,61.0,balanced,1
EMP00752,ASG009778,2025-06-21,99,21,1,Junior,316,1,15,61.0,balanced,0
EMP00752,ASG009779,2025-12-04,82,39,1,Junior,482,1,15,61.0,balanced,1
EMP00753,ASG009781,2019-02-23,76,35,7,Senior,119,0,0,54.7,legacy,1
EMP00753,ASG009782,2019-06-06,71,28,7,Senior,222,1,23,54.7,legacy,0
EMP00753,ASG009783,2019-10-01,70,43,7,Senior,339,1,23,54.7,legacy,0
EMP00753,ASG009784,2020-01-29,96,16,7,Senior,459,1,23,54.7,legacy,0
EMP00753,ASG009785,2020-09-13,81,21,7,Senior,687,1,23,54.7,legacy,1
EMP00753,ASG009786,2021-05-12,73,27,7,Senior,928,2,76,54.7,legacy,0
EMP00753,ASG009787,2021-09-26,97,35,7,Senior,1065,2,76,54.7,legacy,0
EMP00753,ASG009788,2022-03-16,89,23,7,Senior,1236,2,76,54.7,legacy,1
EMP00753,ASG009789,2022-09-21,91,26,7,Senior,1425,3,125,54.7,legacy,0
EMP00753,ASG009790,2023-04-29,76,15,7,Senior,1645,3,125,54.7,legacy,1
EMP00753,ASG009791,2023-10-14,93,44,7,Senior,1813,4,150,54.7,legacy,0
EMP00753,ASG009792,2024-01-22,99,44,7,Senior,1913,4,150,54.7,legacy,0
EMP00753,ASG009793,2024-10-13,77,23,7,Senior,2178,4,150,54.7,legacy,0
EMP00753,ASG009794,2025-01-31,91,34,7,Senior,2288,4,150,54.7,legacy,1
EMP00753,ASG009795,2025-11-03,77,42,7,Senior,2564,5,207,54.7,legacy,0
EMP00754,ASG009797,2020-07-26,99,38,6,Mid,60,0,0,56.8,legacy,0
EMP00754,ASG009798,2020-11-08,70,27,6,Mid,165,0,0,56.8,legacy,1
EMP00754,ASG009799,2021-06-15,99,31,6,Mid,384,1,18,56.8,legacy,0
EMP00754,ASG009800,2021-12-05,76,28,6,Mid,557,1,18,56.8,legacy,0
EMP00754,ASG009801,2022-07-19,92,17,6,Mid,783,1,18,56.8,legacy,1
EMP00754,ASG009802,2022-10-26,83,43,6,Mid,882,2,53,56.8,legacy,0
EMP00754,ASG009803,2023-01-18,98,20,6,Mid,966,2,53,56.8,legacy,0
EMP00754,ASG009804,2023-05-07,70,29,6,Mid,1075,2,53,56.8,legacy,1
EMP00754,ASG009805,2023-12-05,88,29,6,Mid,1287,3,66,56.8,legacy,0
EMP00754,ASG009806,2024-03-05,78,32,6,Mid,1378,3,66,56.8,legacy,0
EMP00754,ASG009807,2024-08-08,80,45,6,Mid,1534,3,66,56.8,legacy,1
EMP00754,ASG009808,2025-04-28,82,44,6,Mid,1797,4,105,56.8,legacy,0
EMP00754,ASG009809,2026-02-10,72,16,6,Mid,2085,4,105,56.8,legacy,0
EMP00755,ASG009811,2024-10-24,83,45,2,Junior,186,0,0,64.0,legacy,1
EMP00755,ASG009812,2025-04-15,100,27,2,Junior,359,1,27,64.0,legacy,0
EMP00755,ASG009813,2025-07-09,99,33,2,Junior,444,1,27,64.0,legacy,0
EMP00755,ASG009814,2026-03-18,85,35,2,Junior,696,1,27,64.0,legacy,0
EMP00756,ASG009816,2018-09-27,89,35,7,Senior,58,0,0,42.0,legacy,0
EMP00756,ASG009817,2019-03-20,90,39,7,Senior,232,0,0,42.0,legacy,1
EMP00756,ASG009818,2019-10-27,95,45,7,Senior,453,1,50,42.0,legacy,1
EMP00756,ASG009819,2020-08-22,79,23,7,Senior,753,2,112,42.0,legacy,0
EMP00756,ASG009820,2021-01-28,98,29,7,Senior,912,2,112,42.0,legacy,0
EMP00756,ASG009821,2021-06-20,99,32,7,Senior,1055,2,112,42.0,legacy,1
EMP00756,ASG009822,2021-11-01,91,34,7,Senior,1189,3,161,42.0,legacy,1
EMP00756,ASG009823,2022-05-12,91,22,7,Senior,1381,4,196,42.0,legacy,0
EMP00756,ASG009824,2022-08-26,100,44,7,Senior,1487,4,196,42.0,legacy,1
EMP00756,ASG009825,2023-05-29,98,25,7,Senior,1763,5,239,42.0,legacy,0
EMP00756,ASG009826,2023-12-11,81,29,7,Senior,1959,5,239,42.0,legacy,1
EMP00756,ASG009827,2024-04-11,99,20,7,Senior,2081,6,287,42.0,legacy,0
EMP00756,ASG009828,2024-08-17,74,40,7,Senior,2209,6,287,42.0,legacy,0
EMP00756,ASG009829,2025-02-18,81,25,7,Senior,2394,6,287,42.0,legacy,0
EMP00756,ASG009830,2025-07-22,90,42,7,Senior,2548,6,287,42.0,legacy,0
EMP00757,ASG009832,2022-11-07,99,26,4,Mid,179,0,0,63.0,modern,0
EMP00757,ASG009833,2023-03-28,81,39,4,Mid,320,0,0,63.0,modern,0
EMP00757,ASG009834,2023-11-21,89,18,4,Mid,558,0,0,63.0,modern,0
EMP00757,ASG009835,2024-01-30,86,19,4,Mid,628,0,0,63.0,modern,1
EMP00757,ASG009836,2024-08-20,71,22,4,Mid,831,1,15,63.0,modern,0
EMP00757,ASG009837,2024-10-12,86,41,4,Mid,884,1,15,63.0,modern,1
EMP00757,ASG009838,2025-08-21,88,19,4,Mid,1197,2,39,63.0,modern,0
EMP00757,ASG009839,2025-11-15,75,18,4,Mid,1283,2,39,63.0,modern,0
EMP00757,ASG009840,2026-05-03,75,22,4,Mid,1452,2,39,63.0,modern,0
EMP00758,ASG009842,2013-11-13,93,40,12,Senior,67,0,0,48.7,legacy,0
EMP00758,ASG009843,2014-02-25,80,40,12,Senior,171,0,0,48.7,legacy,0
EMP00758,ASG009844,2014-10-28,86,38,12,Senior,416,0,0,48.7,legacy,1
EMP00758,ASG009845,2015-03-04,70,44,12,Senior,543,1,41,48.7,legacy,0
EMP00758,ASG009846,2015-09-06,87,23,12,Senior,729,1,41,48.7,legacy,1
EMP00758,ASG009847,2016-06-14,91,22,12,Senior,1011,2,91,48.7,legacy,1
EMP00758,ASG009848,2016-10-15,74,27,12,Senior,1134,3,152,48.7,legacy,1
EMP00758,ASG009849,2017-05-21,92,16,12,Senior,1352,4,186,48.7,legacy,1
EMP00758,ASG009850,2018-01-03,76,31,12,Senior,1579,5,231,48.7,legacy,1
EMP00758,ASG009851,2018-08-15,97,21,12,Senior,1803,6,264,48.7,legacy,1
EMP00758,ASG009852,2019-05-15,74,43,12,Senior,2076,7,312,48.7,legacy,0
EMP00758,ASG009853,2019-12-31,97,26,12,Senior,2306,7,312,48.7,legacy,0
EMP00758,ASG009854,2020-05-23,91,41,12,Senior,2450,7,312,48.7,legacy,0
EMP00758,ASG009855,2020-11-23,94,30,12,Senior,2634,7,312,48.7,legacy,0
EMP00758,ASG009856,2021-03-18,73,39,12,Senior,2749,7,312,48.7,legacy,1
EMP00758,ASG009857,2022-01-28,84,26,12,Senior,3065,8,378,48.7,legacy,1
EMP00758,ASG009858,2022-05-22,80,29,12,Senior,3179,9,431,48.7,legacy,0
EMP00758,ASG009859,2022-12-14,86,44,12,Senior,3385,9,431,48.7,legacy,1
EMP00758,ASG009860,2023-08-23,99,26,12,Senior,3637,10,478,48.7,legacy,0
EMP00758,ASG009861,2024-05-02,99,42,12,Senior,3890,10,478,48.7,legacy,0
EMP00758,ASG009862,2024-12-09,92,17,12,Senior,4111,10,478,48.7,legacy,0
EMP00758,ASG009863,2025-07-23,93,34,12,Senior,4337,10,478,48.7,legacy,0
EMP00758,ASG009864,2026-03-30,95,27,12,Senior,4587,10,478,48.7,legacy,1
EMP00759,ASG009866,2019-06-27,80,15,7,Senior,86,0,0,65.0,balanced,1
EMP00759,ASG009867,2019-12-13,97,34,7,Senior,255,1,5,65.0,balanced,0
EMP00759,ASG009868,2020-07-12,100,41,7,Senior,467,1,5,65.0,balanced,0
EMP00759,ASG009869,2021-02-01,75,26,7,Senior,671,1,5,65.0,balanced,0
EMP00759,ASG009870,2021-11-04,97,15,7,Senior,947,1,5,65.0,balanced,0
EMP00759,ASG009871,2022-05-31,77,19,7,Senior,1155,1,5,65.0,balanced,0
EMP00759,ASG009872,2022-10-27,93,27,7,Senior,1304,1,5,65.0,balanced,1
EMP00759,ASG009873,2023-02-14,70,43,7,Senior,1414,2,48,65.0,balanced,0
EMP00759,ASG009874,2023-11-15,80,35,7,Senior,1688,2,48,65.0,balanced,1
EMP00759,ASG009875,2024-03-04,82,34,7,Senior,1798,3,63,65.0,balanced,0
EMP00759,ASG009876,2024-09-28,79,22,7,Senior,2006,3,63,65.0,balanced,1
EMP00759,ASG009877,2025-02-28,94,35,7,Senior,2159,4,72,65.0,balanced,0
EMP00759,ASG009878,2025-05-27,95,16,7,Senior,2247,4,72,65.0,balanced,0
EMP00759,ASG009879,2025-10-30,78,28,7,Senior,2403,4,72,65.0,balanced,0
EMP00759,ASG009880,2026-02-28,77,34,7,Senior,2524,4,72,65.0,balanced,0
EMP00760,ASG009882,2021-09-16,70,39,4,Mid,80,0,0,71.0,modern,0
EMP00760,ASG009883,2022-02-02,99,42,4,Mid,219,0,0,71.0,modern,0
EMP00760,ASG009884,2022-05-09,88,34,4,Mid,315,0,0,71.0,modern,0
EMP00760,ASG009885,2022-09-24,83,19,4,Mid,453,0,0,71.0,modern,0
EMP00760,ASG009886,2022-11-15,88,35,4,Mid,505,0,0,71.0,modern,1
EMP00760,ASG009887,2023-06-16,84,37,4,Mid,718,1,11,71.0,modern,0
EMP00760,ASG009888,2023-11-26,70,42,4,Mid,881,1,11,71.0,modern,0
EMP00760,ASG009889,2024-05-15,90,21,4,Mid,1052,1,11,71.0,modern,0
EMP00760,ASG009890,2024-08-25,80,41,4,Mid,1154,1,11,71.0,modern,0
EMP00760,ASG009891,2025-05-21,97,39,4,Mid,1423,1,11,71.0,modern,0
EMP00760,ASG009892,2025-11-14,95,19,4,Mid,1600,1,11,71.0,modern,0
EMP00760,ASG009893,2026-02-15,97,24,4,Mid,1693,1,11,71.0,modern,0
EMP00761,ASG009895,2025-11-30,87,28,1,Junior,186,0,0,90.3,modern,0
