employee_id,skill_profile,recommended_skill_1,recommended_skill_1_name,recommended_skill_1_demand_score,recommended_skill_1_category,recommended_skill_2,recommended_skill_2_name,recommended_skill_2_demand_score,recommended_skill_2_category,recommended_skill_3,recommended_skill_3_name,recommended_skill_3_demand_score,recommended_skill_3_category
EMP00549,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00550,balanced,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00551,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00552,balanced,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00553,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00554,balanced,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00555,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00556,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00557,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00558,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00559,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00560,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00561,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00562,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00563,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00564,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00565,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00566,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00567,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00568,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00569,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00570,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00571,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00572,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00573,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00574,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00575,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00576,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00577,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00578,modern,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK006,Azure Cloud Administration,80,Cloud
EMP00579,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00580,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00581,modern,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00582,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00583,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00584,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00585,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00586,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00587,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK006,Azure Cloud Administration,80,Cloud
EMP00588,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00589,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00590,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00591,balanced,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00592,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00593,balanced,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00594,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00595,modern,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK006,Azure Cloud Administration,80,Cloud
EMP00596,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00597,legacy,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00598,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00599,balanced,SK003,MLOps,90,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK006,Azure Cloud Administration,80,Cloud
EMP00600,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00601,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00602,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00603,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00604,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00605,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00606,modern,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00607,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00608,modern,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK007,GCP Data Engineering,78,Cloud
EMP00609,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00610,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00611,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00612,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00613,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00614,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00615,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00616,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00617,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00618,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00619,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00620,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00621,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00622,modern,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK006,Azure Cloud Administration,80,Cloud
EMP00623,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00624,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00625,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00626,legacy,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00627,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00628,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00629,modern,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00630,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00631,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00632,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00633,modern,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00634,modern,SK001,LLM Application Development,95,AI/GenAI,SK006,Azure Cloud Administration,80,Cloud,SK007,GCP Data Engineering,78,Cloud
EMP00635,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00636,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK006,Azure Cloud Administration,80,Cloud
EMP00637,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00638,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00639,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00640,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00641,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00642,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00643,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00644,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00645,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00646,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00647,modern,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00648,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00649,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00650,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00651,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00652,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00653,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00654,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00655,modern,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00656,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00657,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00658,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00659,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00660,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00661,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00662,balanced,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00663,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00664,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00665,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00666,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00667,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00668,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00669,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00670,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00671,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00672,modern,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00673,legacy,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00674,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00675,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00676,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00677,balanced,SK003,MLOps,90,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK006,Azure Cloud Administration,80,Cloud
EMP00678,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00679,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00680,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00681,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00682,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00683,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00684,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00685,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00686,modern,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK006,Azure Cloud Administration,80,Cloud
EMP00687,modern,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00688,balanced,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00689,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00690,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00691,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00692,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00693,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00694,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00695,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00696,balanced,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00697,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00698,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00699,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00700,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00701,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK007,GCP Data Engineering,78,Cloud
EMP00702,balanced,SK001,LLM Application Development,95,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud,SK006,Azure Cloud Administration,80,Cloud
EMP00703,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00704,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00705,legacy,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00706,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00707,legacy,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00708,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00709,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00710,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00711,modern,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00712,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00713,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00714,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00715,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00716,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00717,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00718,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00719,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00720,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00721,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00722,modern,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00723,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00724,modern,SK001,LLM Application Development,95,AI/GenAI,SK003,MLOps,90,AI/GenAI,SK005,AWS Cloud Architecture,85,Cloud
EMP00725,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI
EMP00726,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00727,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00728,modern,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00729,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00730,balanced,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
EMP00731,modern,SK001,LLM Application Development,95,AI/GenAI,SK002,Prompt Engineering,88,AI/GenAI,SK007,GCP Data Engineering,78,Cloud
EMP00732,legacy,SK001,LLM Application Development,95,AI/GenAI,SK004,Generative AI Solutions,93,AI/GenAI,SK003,MLOps,90,AI/GenAI
